#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         731        0.12   0.0223256  0.00835585
         732        0.28   0.0226776  0.00835185
         733         0.2   0.0229195  0.00834396
         734         0.2   0.0231608  0.00833608
         735        0.36    0.023619  0.00833732
         736        0.16   0.0238043  0.00832806
         737        0.24   0.0240977  0.00832192
         738        0.36   0.0245528  0.00832308
         739        0.16   0.0247361  0.00831384
         740        0.16   0.0249189  0.00830461
         741           0   0.0248853  0.00829347
         742        -0.2   0.0245822  0.00828783
         743       -0.24   0.0242261  0.00828432
         744        0.08   0.0243011  0.00827353
         745       -0.08   0.0241611  0.00826361
         746        -0.2   0.0238606  0.00825799
         747        -0.2   0.0235609  0.00825237
         748       -0.12    0.023369  0.00824357
         749        0.04   0.0233912  0.00823259
         750       -0.04   0.0233067  0.00822205
         751       -0.04   0.0232224  0.00821154
         752       -0.28   0.0228191  0.00821051
         753       -0.24   0.0224701  0.00820702
         754        -0.2   0.0221751  0.00820144
         755        -0.2   0.0218808  0.00819585
         756        -0.4   0.0213228  0.00820399
         757        -0.2   0.0210304  0.00819836
         758       -0.16   0.0207916  0.00819102
         759         0.2   0.0210277  0.00818363
         760         0.2   0.0212632  0.00817625
         761        0.12   0.0213929  0.00816654
         762        0.12   0.0215223  0.00815684
         763       -0.04   0.0214417  0.00814655
         764       -0.16   0.0212042  0.00813935
         765       -0.24   0.0208627  0.00813587
         766           0   0.0208355  0.00812529
         767        0.12   0.0209648  0.00811573
         768        0.16   0.0211458  0.00810718
         769        0.12   0.0212744  0.00809766
         770        0.08   0.0213506   0.0080875
         771        0.16   0.0215305  0.00807901
         772       -0.12   0.0213472  0.00807062
         773        -0.4   0.0208021  0.00807857
         774        -0.4   0.0202584  0.00808641
         775       -0.28    0.019871  0.00808525
         776       -0.24   0.0195361  0.00808176
         777       -0.32   0.0190991  0.00808316
         778       -0.04   0.0190231  0.00807313
         779       -0.08    0.018896  0.00806377
         780        -0.2   0.0186154  0.00805831
         781       -0.08   0.0184891  0.00804898
         782           0   0.0184655  0.00803873
         783       -0.04   0.0183908  0.00802881
         784        -0.2   0.0181122   0.0080234
         785       -0.24   0.0177834  0.00801991
         786        -0.2   0.0175064  0.00801449
         787        0.16   0.0176874  0.00800635
         788        0.16    0.017868  0.00799823
         789        0.04   0.0178961  0.00798814
         790         0.2   0.0181266  0.00798135
         791       -0.12    0.017952  0.00797317
         792           0   0.0179293  0.00796314
         793       -0.12   0.0177554    0.007955
         794           0    0.017733  0.00794501
         795       -0.08   0.0176101  0.00793597
         796       -0.24   0.0172864  0.00793259
         797        -0.4   0.0167629   0.0079399
         798        -0.4   0.0162406  0.00794711
         799       -0.44   0.0156696  0.00795765
         800       -0.24     0.01535  0.00795412
         801        0.08   0.0154307   0.0079446
         802        0.12   0.0155611  0.00793576
         803       -0.04   0.0154919  0.00792618
         804       -0.04   0.0154229  0.00791662
         805        0.12   0.0155528  0.00790785
         806        0.16    0.015732  0.00790007
         807       -0.08   0.0156134  0.00789117
         808        0.04   0.0156436  0.00788146
         809        0.08   0.0157231  0.00787212
         810       -0.16   0.0155062  0.00786539
         811       -0.24   0.0151911    0.007862
         812        0.04   0.0152217  0.00785238
         813        0.08   0.0153014  0.00784313
         814        0.04   0.0153317  0.00783355
         815       -0.12   0.0151656   0.0078257
         816       -0.08    0.015049  0.00781698
         817       -0.24   0.0147368  0.00781364
         818       -0.28   0.0143765  0.00781239
         819        0.04   0.0144078  0.00780291
         820        0.12   0.0145366  0.00779446
         821       -0.08   0.0144214  0.00778582
         822           0   0.0144039  0.00777636
         823        0.04    0.014435  0.00776698
         824       -0.08   0.0143204   0.0077584
         825       -0.08   0.0142061  0.00774984
         826       -0.04   0.0141404  0.00774073
         827        0.04   0.0141717  0.00773143
         828       -0.04   0.0141063  0.00772237
         829        0.04   0.0141375  0.00771312
         830        0.36   0.0145542  0.00771508
         831        0.24   0.0148255  0.00771056
         832        0.24   0.0150962  0.00770604
         833         0.4   0.0155582  0.00771063
         834        0.32   0.0159233  0.00771002
         835         0.2   0.0161437  0.00770394
         836         0.2   0.0163636  0.00769786
         837        0.32   0.0167264  0.00769721
         838        0.32   0.0170883  0.00769653
         839        0.08   0.0171633  0.00768772
         840        0.08   0.0172381  0.00767893
         841        0.12   0.0173603  0.00767077
         842        0.32   0.0177197  0.00767008
         843         0.2   0.0179359  0.00766403
         844        0.36   0.0183412  0.00766565
         845         0.4   0.0187929  0.00766988
         846        0.32   0.0191489  0.00766907
         847        0.52   0.0197403  0.00768278
         848        0.36   0.0201415  0.00768419
         849        0.32   0.0204947  0.00768325
         850        0.32   0.0208471  0.00768229
         851        0.08   0.0209166  0.00767358
         852       -0.08   0.0207981  0.00766548
         853        0.08   0.0208675  0.00765681
         854        0.16   0.0210304  0.00764958
         855        0.16    0.021193  0.00764236
         856        0.44   0.0216822  0.00764908
         857         0.2   0.0218903  0.00764298
         858        0.24   0.0221445   0.0076383
         859        0.32   0.0224913  0.00763727
         860        0.36   0.0228837  0.00763847
         861        0.04   0.0229036  0.00762962
         862        0.32   0.0232483  0.00762855
         863        0.16   0.0234067  0.00762136
         864        0.28   0.0237037  0.00761832
         865        0.12    0.023815  0.00761033
         866        0.04   0.0238337  0.00760156
         867       -0.12   0.0236678   0.0075946
         868       -0.28    0.023318  0.00759391
         869           0   0.0232911  0.00758522
         870       -0.08   0.0231724  0.00757743
         871       -0.16   0.0229621  0.00757165
         872       -0.28   0.0226147  0.00757093
         873        -0.4   0.0221306  0.00757772
         874       -0.24   0.0218307  0.00757498
         875       -0.16   0.0216229  0.00756917
         876        -0.2   0.0213699  0.00756476
         877       -0.36    0.020935  0.00756862
         878       -0.28   0.0205923  0.00756776
         879       -0.32   0.0202048  0.00756906
         880       -0.28   0.0198636  0.00756815
         881       -0.44   0.0193417  0.00757754
         882        -0.2    0.019093  0.00757302
         883       -0.36   0.0186636  0.00757661
         884       -0.36   0.0182353  0.00758013
         885       -0.32   0.0178531   0.0075812
         886       -0.04   0.0177878  0.00757292
         887        0.12    0.017903  0.00756526
         888        0.04   0.0179279  0.00755678
         889       -0.24   0.0176378  0.00755385
         890        -0.2   0.0173933  0.00754932
         891       -0.12   0.0172391  0.00754242
         892        -0.2   0.0169955   0.0075379
         893       -0.28   0.0166629  0.00753679
         894       -0.36   0.0162416  0.00754013
         895       -0.04   0.0161788  0.00753196
         896       -0.08   0.0160714  0.00752432
         897        0.04   0.0160981  0.00751598
         898        0.16   0.0162584  0.00750932
         899        0.04   0.0162848  0.00750101
         900        0.04   0.0163111  0.00749273
         901         0.2    0.016515  0.00748718
         902        0.36   0.0168958  0.00748856
         903        0.36   0.0172757   0.0074899
         904        0.36   0.0176549   0.0074912
         905        0.32    0.017989  0.00749037
         906        0.16   0.0181457  0.00748374
         907        0.32   0.0184785  0.00748289
         908        0.36   0.0188546  0.00748409
         909        0.48   0.0193619  0.00749304
         910        0.48   0.0198681  0.00750188
         911         0.6   0.0205049  0.00752063
         912         0.4   0.0209211  0.00752388
         913        0.08   0.0209858  0.00751592
         914        0.24   0.0212254  0.00751151
         915        0.08   0.0212896  0.00750358
         916        0.16    0.021441  0.00749692
         917         0.2   0.0216358  0.00749127
         918        0.24   0.0218736  0.00748688
         919        0.12   0.0219804   0.0074795
         920        0.16   0.0221304  0.00747287
         921        0.16   0.0222801  0.00746626
         922        0.04   0.0222993  0.00745819
         923        0.24   0.0225352  0.00745383
         924        0.16    0.022684  0.00744725
         925        0.16   0.0228324  0.00744068
         926         0.2   0.0230238   0.0074351
         927        0.04   0.0230421  0.00742711
         928       -0.04   0.0229741  0.00741941
         929       -0.16   0.0227772  0.00741404
         930       -0.12   0.0226237  0.00740766
         931       -0.16   0.0224275   0.0074023
         932        -0.2   0.0221888   0.0073982
         933       -0.24   0.0219078  0.00739561
         934       -0.24   0.0216274    0.007393
         935       -0.16   0.0214332  0.00738765
         936       -0.28   0.0211111  0.00738677
         937           0   0.0210886  0.00737892
         938         0.2   0.0212793  0.00737352
         939        0.44   0.0217252  0.00737914
         940        0.44   0.0221702  0.00738469
         941        0.44   0.0226142  0.00739018
         942        0.36   0.0229724  0.00739101
         943        0.16   0.0231177   0.0073846
         944        0.24   0.0233475  0.00738035
         945        0.04   0.0233651  0.00737256
         946       -0.16   0.0231712  0.00736732
         947       -0.16   0.0229778  0.00736208
         948       -0.12    0.022827  0.00735586
         949           0    0.022803  0.00734814
         950       -0.12   0.0226526  0.00734195
         951       -0.08   0.0225447  0.00733502
         952       -0.12    0.022395  0.00732884
         953       -0.32   0.0220357  0.00732995
         954       -0.16   0.0218449  0.00732475
         955       -0.28   0.0215288   0.0073239
         956       -0.16   0.0213389   0.0073187
         957           0   0.0213166  0.00731109
         958        0.08   0.0213779  0.00730371
         959           0   0.0213556  0.00729613
         960       -0.16   0.0211667  0.00729097
         961        0.04   0.0211863  0.00728341
         962        0.12    0.021289  0.00727657
         963        0.12   0.0213915  0.00726973
         964           0   0.0213693  0.00726223
         965        0.08   0.0214301  0.00725495
         966        0.08   0.0214907   0.0072477
         967       -0.08   0.0213857  0.00724096
         968           0   0.0213636  0.00723352
         969       -0.08    0.021259  0.00722681
         970           0   0.0212371  0.00721939
         971           0   0.0212152  0.00721199
         972        -0.4   0.0207819  0.00721758
         973       -0.08   0.0206783   0.0072109
         974           0   0.0206571  0.00720353
         975        0.12    0.020759  0.00719686
         976           0   0.0207377  0.00718952
         977        0.16   0.0208802  0.00718357
         978        0.44   0.0213088    0.007189
         979         0.2   0.0214913  0.00718397
         980       -0.16   0.0213061  0.00717903
         981       -0.12   0.0211621  0.00717316
         982       -0.08   0.0210591  0.00716659
         983       -0.04   0.0209969  0.00715957
         984        -0.4   0.0205691  0.00716507
         985       -0.24   0.0203046  0.00716267
         986       -0.04   0.0202434  0.00715567
         987       -0.16   0.0200608  0.00715075
         988        0.16   0.0202024  0.00714491
         989        0.16   0.0203438  0.00713909
         990        0.28   0.0206061  0.00713669
         991        0.12   0.0207064   0.0071302
         992       -0.24   0.0204435  0.00712785
         993       -0.08   0.0203424  0.00712139
         994        0.12   0.0204427  0.00711493
         995        0.24   0.0206633   0.0071112
         996       -0.08   0.0205622  0.00710478
         997       -0.16   0.0203811  0.00709996
         998        -0.2   0.0201603  0.00709628
         999       -0.24   0.0198999  0.00709395
        1000        0.08     0.01996  0.00708711
        1001        0.12   0.0200599  0.00708074
        1002        0.12   0.0201597  0.00707438
        1003        0.12   0.0202592  0.00706802
        1004       -0.04   0.0201992  0.00706124
        1005       -0.08   0.0200995  0.00705492
        1006       -0.12   0.0199602  0.00704928
        1007       -0.12   0.0198213  0.00704365
        1008         0.2        0.02  0.00703893
        1009         0.2   0.0201784  0.00703421
        1010        0.24    0.020396  0.00703061
        1011       -0.08   0.0202967  0.00702436
        1012       -0.08   0.0201976  0.00701812
        1013       -0.12   0.0200592  0.00701255
        1014        0.04   0.0200789  0.00700567
        1015       -0.12   0.0199409  0.00700012
        1016        0.04   0.0199606  0.00699326
        1017        0.16   0.0200983  0.00698774
        1018           0   0.0200786   0.0069809
        1019        0.08   0.0201374   0.0069743
        1020        0.08   0.0201961  0.00696771
        1021        0.28   0.0204505  0.00696553
        1022         0.4   0.0208219  0.00696861
        1023        0.24   0.0210362  0.00696509
        1024       -0.04   0.0209766  0.00695854
        1025       -0.16      0.0208  0.00695399
        1026        -0.4   0.0203899   0.0069593
        1027           0     0.02037  0.00695255
        1028       -0.08   0.0202724  0.00694647
        1029        0.08   0.0203304  0.00693997
        1030        0.16    0.020466  0.00693455
        1031           0   0.0204462  0.00692785
        1032       -0.16   0.0202713  0.00692335
        1033       -0.08   0.0201742  0.00691733
        1034           0   0.0201547  0.00691066
        1035       -0.04   0.0200966  0.00690423
        1036       -0.04   0.0200386  0.00689781
        1037       -0.04   0.0199807   0.0068914
        1038           0   0.0199615  0.00688479
        1039       -0.12   0.0198268  0.00687948
        1040       -0.04   0.0197692  0.00687311
        1041       -0.04   0.0197118  0.00686674
        1042        -0.2    0.019501  0.00686339
        1043       -0.28   0.0192138  0.00686281
        1044       -0.04   0.0191571  0.00685648
        1045       -0.28   0.0188708  0.00685589
        1046       -0.16   0.0186998  0.00685147
        1047       -0.04   0.0186437  0.00684515
        1048         0.2   0.0188168  0.00684081
        1049        0.36    0.019142  0.00684201
        1050        0.48    0.019581  0.00684956
        1051        0.32   0.0198668    0.006849
        1052        0.16        0.02  0.00684379
        1053        0.32   0.0202849  0.00684322
        1054        0.32   0.0205693  0.00684263
        1055         0.4   0.0209289  0.00684559
        1056        0.44   0.0213258   0.0068506
        1057        0.44   0.0217219  0.00685556
        1058         0.4   0.0220794   0.0068584
        1059        0.24   0.0222852  0.00685501
        1060        0.56   0.0227925  0.00686729
        1061        0.36   0.0231103  0.00686816
        1062        0.68   0.0237288  0.00688949
        1063        0.56   0.0242333  0.00690146
        1064        0.52   0.0246992  0.00691068
        1065        0.24   0.0249014  0.00690715
        1066        0.32   0.0251782  0.00690622
        1067        0.28   0.0254171  0.00690387
        1068        0.36   0.0257303  0.00690451
        1069        0.24   0.0259308  0.00690096
        1070        0.12   0.0260187  0.00689507
        1071        0.12   0.0261064  0.00688919
        1072        0.08   0.0261567  0.00688295
        1073       -0.04   0.0260951  0.00687681
        1074           0   0.0260708  0.00687045
        1075       -0.04   0.0260093  0.00686433
        1076       -0.36   0.0256506  0.00686732
        1077       -0.28   0.0253668  0.00686681
        1078       -0.16   0.0251948  0.00686259
        1079       -0.12   0.0250602  0.00685755
        1080       -0.08    0.024963  0.00685189
        1081       -0.32   0.0246438  0.00685298
        1082       -0.08   0.0245471  0.00684733
        1083       -0.08   0.0244506  0.00684168
        1084           0    0.024428  0.00683541
        1085        0.16    0.024553  0.00683025
        1086        0.28   0.0247882  0.00682801
        1087        0.52   0.0252438  0.00683691
        1088        0.44    0.025625  0.00684125
        1089        0.32   0.0258953   0.0068403
        1090        0.36   0.0262018  0.00684089
        1091         0.2   0.0263611  0.00683648
        1092        0.44   0.0267399   0.0068407
        1093        0.24    0.026935  0.00683723
        1094        0.16   0.0270567  0.00683206
        1095           0    0.027032  0.00682586
        1096        0.08   0.0270803  0.00681981
        1097        0.32   0.0273473  0.00681881
        1098         0.4   0.0276867  0.00682105
        1099         0.4   0.0280255  0.00682325
        1100         0.4   0.0283636  0.00682542
        1101        0.12   0.0284469  0.00681973
        1102        0.04   0.0284574  0.00681355
        1103       -0.04   0.0283953  0.00680765
        1104       -0.12   0.0282609  0.00680281
        1105        0.28   0.0284887  0.00680047
        1106        0.08   0.0285353  0.00679448
        1107        0.24   0.0287263  0.00679103
        1108       -0.24   0.0284838  0.00678923
        1109       -0.44   0.0280613  0.00679623
        1110       -0.32   0.0277477  0.00679734
        1111        -0.2   0.0275428  0.00679431
        1112       -0.08    0.027446  0.00678889
        1113           0   0.0274214  0.00678284
        1114        -0.2   0.0272172  0.00677982
        1115       -0.12   0.0270852  0.00677503
        1116       -0.28     0.02681  0.00677454
        1117        -0.2    0.026607  0.00677152
        1118       -0.08   0.0265116  0.00676613
        1119       -0.08   0.0264164  0.00676075
        1120       -0.24   0.0261786   0.0067589
        1121       -0.08   0.0260839  0.00675354
        1122       -0.16    0.025918  0.00674955
        1123        0.12   0.0260018  0.00674406
        1124       -0.08   0.0259075  0.00673872
        1125       -0.12   0.0257778  0.00673398
        1126       -0.16   0.0256128  0.00673002
        1127           0   0.0255901  0.00672409
        1128        0.04   0.0256028  0.00671814
        1129        0.04   0.0256156   0.0067122
        1130       -0.04   0.0255575  0.00670651
        1131        0.08   0.0256057  0.00670075
        1132        0.12    0.025689  0.00669535
        1133        0.04   0.0257017  0.00668946
        1134        0.08   0.0257496  0.00668373
        1135        0.32   0.0260088  0.00668287
        1136        0.12   0.0260915  0.00667749
        1137        0.28   0.0263149  0.00667536
        1138        0.04   0.0263269   0.0066695
        1139       -0.16   0.0261633  0.00666565
        1140       -0.24   0.0259298  0.00666389
        1141       -0.12   0.0258019  0.00665928
        1142           0   0.0257793  0.00665348
        1143       -0.16   0.0256168  0.00664965
        1144       -0.28   0.0253497   0.0066492
        1145       -0.28    0.025083  0.00664874
        1146       -0.36   0.0247469  0.00665142
        1147        -0.2    0.024551  0.00664851
        1148       -0.04   0.0244948  0.00664296
        1149        0.12   0.0245779  0.00663769
        1150        0.32   0.0248348  0.00663689
        1151        0.52    0.025265  0.00664505
        1152        0.52   0.0256944  0.00665315
        1153        0.68   0.0262619  0.00667154
        1154        0.56   0.0267244  0.00668177
        1155        0.68     0.02729  0.00669988
        1156        0.76   0.0279239    0.006724
        1157         0.6   0.0284183  0.00673634
        1158        0.32   0.0286701  0.00673523
        1159        0.28    0.028887  0.00673291
        1160        0.28   0.0291034  0.00673058
        1161        0.36   0.0293885  0.00673082
        1162        0.64   0.0299139  0.00674551
        1163        0.48   0.0303009   0.0067508
        1164        0.48   0.0306873  0.00675604
        1165        0.24    0.030867  0.00675263
        1166        0.32   0.0311149  0.00675139
        1167         0.4    0.031431    0.006753
        1168        0.28   0.0316438  0.00675057
        1169        0.28   0.0318563  0.00674814
        1170        0.04   0.0318632  0.00674238
        1171       -0.12   0.0317336  0.00673787
        1172        -0.2   0.0315358  0.00673502
        1173        0.12   0.0316113   0.0067297
        1174         0.2   0.0317547   0.0067255
        1175        0.36    0.032034  0.00672557
        1176        0.28   0.0322449  0.00672316
        1177        0.28   0.0324554  0.00672074
        1178        0.28   0.0326655  0.00671832
        1179        0.04   0.0326718  0.00671262
        1180        0.32   0.0329153  0.00671135
        1181         0.2   0.0330567  0.00670716
        1182        0.24   0.0332318  0.00670377
        1183           0   0.0332037  0.00669816
        1184       -0.04   0.0331419  0.00669279
        1185           0   0.0331139   0.0066872
        1186       -0.04   0.0330523  0.00668184
        1187       -0.08    0.032957  0.00667689
        1188        0.16    0.033064  0.00667213
        1189           0   0.0330362  0.00666658
        1190       -0.16   0.0328739  0.00666295
        1191       -0.12   0.0327456  0.00665859
        1192           0   0.0327181  0.00665306
        1193       -0.12   0.0325901  0.00664871
        1194       -0.12   0.0324623  0.00664437
        1195        -0.2   0.0322678  0.00664166
        1196       -0.16    0.032107  0.00663805
        1197       -0.28   0.0318463  0.00663763
        1198        -0.2   0.0316528  0.00663491
        1199        -0.4   0.0312927  0.00663913
        1200       -0.04   0.0312333  0.00663387
        1201       -0.12   0.0311074  0.00662954
        1202       -0.04   0.0310483  0.00662429
        1203       -0.16   0.0308894  0.00662068
        1204       -0.08   0.0307973  0.00661582
        1205        -0.2   0.0306058  0.00661311
        1206         0.2   0.0307463  0.00660911
        1207         0.2   0.0308865  0.00660513
        1208        0.28   0.0310927  0.00660288
        1209        0.32   0.0313317  0.00660174
        1210        0.08   0.0313719   0.0065964
        1211        0.12   0.0314451  0.00659136
        1212        0.04   0.0314521  0.00658593
        1213        0.12   0.0315251   0.0065809
        1214       -0.12   0.0314003  0.00657667
        1215        -0.2   0.0312099  0.00657401
        1216       -0.16   0.0310526  0.00657048
        1217       -0.04   0.0309942  0.00656534
        1218        0.28   0.0311987  0.00656314
        1219         0.2   0.0313372  0.00655921
        1220         0.2   0.0314754  0.00655529
        1221       -0.04   0.0314169  0.00655019
        1222       -0.28    0.031162  0.00654978
        1223       -0.32   0.0308749  0.00655072
        1224       -0.36   0.0305556  0.00655314
        1225        -0.2   0.0303673   0.0065505
        1226       -0.16   0.0302121  0.00654699
        1227        -0.2   0.0300244  0.00654435
        1228       -0.08   0.0299349  0.00653963
        1229        -0.2   0.0297478  0.00653698
        1230        0.16   0.0298537  0.00653253
        1231         0.2   0.0299919  0.00652868
        1232        0.16   0.0300974  0.00652424
        1233        0.08   0.0301379  0.00651907
        1234         0.2   0.0302755  0.00651524
        1235        0.12   0.0303482  0.00651037
        1236        0.12   0.0304207  0.00650551
        1237        0.08   0.0304608  0.00650037
        1238           0   0.0304362  0.00649517
        1239        0.24   0.0306053  0.00649213
        1240        0.16   0.0307097  0.00648773
        1241        0.08   0.0307494  0.00648262
        1242       -0.12    0.030628  0.00647854
        1243        0.12   0.0306999  0.00647373
        1244        0.08   0.0307395  0.00646865
        1245        0.48   0.0311004  0.00647351
        1246         0.4   0.0313965  0.00647508
        1247        0.32   0.0316279  0.00647402
        1248        0.24   0.0317949  0.00647099
        1249        0.24   0.0319616  0.00646795
        1250        0.16    0.032064  0.00646359
        1251       -0.08   0.0319744  0.00645904
        1252       -0.08    0.031885   0.0064545
        1253        0.04   0.0318915  0.00644935
        1254        0.16   0.0319936  0.00644502
        1255       -0.04   0.0319363  0.00644014
        1256        0.08   0.0319745  0.00643513
        1257           0   0.0319491  0.00643006
        1258       -0.04   0.0318919   0.0064252
        1259       -0.24   0.0316759  0.00642372
        1260        -0.4   0.0313333  0.00642776
        1261       -0.32   0.0310547  0.00642869
        1262       -0.36   0.0307448  0.00643106
        1263       -0.08   0.0306572  0.00642657
        1264        -0.2   0.0304747  0.00642408
        1265       -0.36    0.030166  0.00642641
        1266       -0.32   0.0298894  0.00642728
        1267       -0.08   0.0298027  0.00642279
        1268       -0.12   0.0296845  0.00641882
        1269        0.12   0.0297557  0.00641415
        1270           0   0.0297323  0.00640914
        1271           0   0.0297089  0.00640414
        1272         0.2   0.0298428  0.00640051
        1273        0.12   0.0299136  0.00639587
        1274        0.28   0.0301099  0.00639386
        1275        0.32   0.0303373  0.00639289
        1276        0.32   0.0305643  0.00639191
        1277        0.12   0.0306343  0.00638729
        1278         0.2   0.0307668  0.00638367
        1279        0.24   0.0309304  0.00638077
        1280        0.24   0.0310938  0.00637787
        1281        0.16   0.0311944  0.00637369
        1282        0.08   0.0312324  0.00636883
        1283       -0.12   0.0311146  0.00636496
        1284        -0.2   0.0309346  0.00636255
        1285       -0.36   0.0306304  0.00636486
        1286        -0.4   0.0302955  0.00636872
        1287       -0.24   0.0300855  0.00636723
        1288           0   0.0300621  0.00636233
        1289       -0.28   0.0298216  0.00636194
        1290        -0.2   0.0296434   0.0063595
        1291       -0.24   0.0294345    0.006358
        1292       -0.24    0.029226   0.0063565
        1293        0.12   0.0292962  0.00635197
        1294       -0.16   0.0291499  0.00634875
        1295       -0.16   0.0290039  0.00634553
        1296        0.12   0.0290741  0.00634102
        1297        0.12   0.0291442  0.00633652
        1298       -0.12   0.0290293  0.00633268
        1299       -0.12   0.0289145  0.00632884
        1300           0   0.0288923  0.00632401
        1301       -0.28   0.0286549  0.00632361
        1302       -0.32   0.0283871  0.00632442
        1303        -0.2   0.0282118  0.00632199
        1304       -0.28   0.0279755  0.00632156
        1305        -0.2   0.0278008  0.00631913
        1306       -0.24   0.0275957  0.00631762
        1307       -0.16   0.0274522  0.00631441
        1308       -0.04   0.0274006   0.0063098
        1309       -0.08   0.0273186  0.00630551
        1310       -0.12   0.0272061   0.0063017
        1311       -0.04   0.0271548   0.0062971
        1312           0   0.0271341  0.00629234
        1313        0.04   0.0271439  0.00628755
        1314        0.08   0.0271842   0.0062829
        1315        0.24    0.027346   0.0062802
        1316        0.08    0.027386  0.00627556
        1317        0.08    0.027426  0.00627092
        1318       -0.12   0.0273141  0.00626716
        1319        0.16   0.0274147  0.00626321
        1320        0.28   0.0276061  0.00626139
        1321        0.08   0.0276457  0.00625678
        1322        -0.2   0.0274735  0.00625441
        1323        -0.2   0.0273016  0.00625205
        1324        0.16   0.0274018  0.00624813
        1325        0.28   0.0275925  0.00624632
        1326        0.24   0.0277526  0.00624367
        1327        0.08    0.027792  0.00623908
        1328        0.12   0.0278614  0.00623477
        1329        -0.2     0.02769  0.00623244
        1330       -0.16   0.0275489  0.00622935
        1331       -0.12    0.027438  0.00622566
        1332       -0.04   0.0273874  0.00622119
        1333       -0.12   0.0272768   0.0062175
        1334        0.16   0.0273763  0.00621364
        1335         0.2   0.0275056  0.00621033
        1336         0.2   0.0276347  0.00620702
        1337        0.16   0.0277337  0.00620317
        1338        0.44   0.0280419  0.00620618
        1339        0.24   0.0282001  0.00620356
        1340        0.24   0.0283582  0.00620095
        1341        0.36   0.0286055  0.00620125
        1342        0.44   0.0289121  0.00620421
        1343        0.36   0.0291586  0.00620448
        1344        0.32    0.029375  0.00620364
        1345        0.32   0.0295911  0.00620279
        1346        0.48   0.0299257   0.0062072
        1347        0.48   0.0302598  0.00621158
        1348        0.32   0.0304748  0.00621069
        1349        0.28   0.0306597  0.00620884
        1350         0.2   0.0307852  0.00620551
        1351        0.16   0.0308808  0.00620165
        1352        0.28   0.0310651   0.0061998
        1353        0.36   0.0313082  0.00619998
        1354        0.52   0.0316691   0.0062059
        1355        0.56    0.032059  0.00621356
        1356        0.64   0.0325074  0.00622513
        1357        0.72    0.033014  0.00624112
        1358         0.6   0.0334315  0.00625048
        1359         0.8   0.0339956  0.00627128
        1360        0.56   0.0343824  0.00627858
        1361        0.44   0.0346804  0.00628104
        1362        0.28   0.0348605  0.00627901
        1363         0.2   0.0349817  0.00627557
        1364        0.16   0.0350733  0.00627164
        1365         0.2   0.0351941  0.00626821
        1366        0.24   0.0353441  0.00626541
        1367        0.32   0.0355523  0.00626429
        1368         0.2   0.0356725  0.00626086
        1369        0.08   0.0357049  0.00625637
        1370       -0.08   0.0356204  0.00625237
        1371        0.04   0.0356236  0.00624781
        1372        0.04   0.0356268  0.00624326
        1373       -0.12   0.0355135  0.00623974
        1374        -0.2   0.0353421  0.00623756
        1375       -0.28   0.0351127  0.00623723
        1376        -0.2   0.0349419  0.00623504
        1377       -0.08   0.0348584  0.00623107
        1378           0   0.0348331   0.0062266
        1379       -0.16   0.0346918  0.00622369
        1380        0.04   0.0346957  0.00621918
        1381       -0.24   0.0344967  0.00621786
        1382       -0.28   0.0342692  0.00621752
        1383       -0.36   0.0339841  0.00621956
        1384        -0.2    0.033815  0.00621736
        1385       -0.28   0.0335884    0.006217
        1386       -0.04   0.0335354  0.00621274
        1387       -0.04   0.0334823  0.00620849
        1388       -0.28   0.0332565  0.00620812
        1389       -0.16   0.0331174  0.00620521
        1390       -0.04   0.0330647  0.00620097
        1391        0.04   0.0330697  0.00619651
        1392        0.16   0.0331609  0.00619273
        1393        0.16    0.033252  0.00618896
        1394        0.04   0.0332568  0.00618452
        1395        0.32   0.0334624   0.0061835
        1396         0.4   0.0337249  0.00618464
        1397        0.28   0.0339012  0.00618273
        1398         0.2     0.03402  0.00617945
        1399        0.08   0.0340529  0.00617512
        1400        0.12   0.0341143  0.00617101
        1401       -0.08   0.0340328  0.00616714
        1402        -0.2   0.0338659    0.006165
        1403       -0.32   0.0336137  0.00616577
        1404       -0.32   0.0333618  0.00616652
        1405       -0.24   0.0331673   0.0061652
        1406       -0.16   0.0330299  0.00616234
        1407       -0.24   0.0328358  0.00616102
        1408       -0.12   0.0327273   0.0061576
        1409        0.16   0.0328176  0.00615389
        1410       -0.08   0.0327376  0.00615005
        1411       -0.08   0.0326577  0.00614621
        1412       -0.24   0.0324646  0.00614489
        1413       -0.16   0.0323284  0.00614205
        1414       -0.36   0.0320509  0.00614397
        1415       -0.16   0.0319152  0.00614112
        1416        0.04   0.0319209  0.00613679
        1417        0.28    0.032096  0.00613496
        1418        0.24   0.0322426  0.00613238
        1419        0.32   0.0324454  0.00613141
        1420         0.2   0.0325634  0.00612823
        1421        0.08   0.0325968  0.00612401
        1422        0.08   0.0326301  0.00611979
        1423        0.16   0.0327196  0.00611614
        1424        0.44   0.0330056  0.00611853
        1425        0.52   0.0333474  0.00612378
        1426         0.6   0.0337447  0.00613236
        1427        0.68   0.0341976  0.00614476
        1428        0.52   0.0345378  0.00614987
        1429        0.72   0.0350175  0.00616425
        1430         0.6   0.0354126  0.00617258
        1431        0.48   0.0357233  0.00617608
        1432        0.52   0.0360615  0.00618102
        1433        0.44   0.0363433  0.00618313
        1434        0.52   0.0366806  0.00618801
        1435        0.52   0.0370174  0.00619286
